ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics
221367,Cartoon Network Crossover Crisis: Animation Annihilation Deck-Building Game,2017,2,4,45,12,61,7,,,,
35812,Wild Vikings,2008,2,5,15,6,220,6,,,,
183361,Shogunate,2016,3,6,25,14,138,6,,,,
215918,Oh Captain!,2017,3,6,30,8,286,5,,,,
303954,Pax Viking,2020,1,6,90,12,58,7,,,,
1404,Strand-Cup,2000,4,8,45,10,193,6,,,,
227326,Gruff: Rage of the Trolls,2017,1,2,45,12,66,8,,,,
2602,Solitaire for Two,2001,1,4,45,13,87,6,,,,
18103,Tien Len,0,2,8,20,10,72,7,,,,
17450,Argo,2016,2,4,90,9,275,6,,,,
5274,Triumphant Fox: Rommel's Finest Hour,1994,2,2,180,0,63,7,,,,
55835,Ligretto Dice,2009,2,4,20,8,382,5,,,,
178349,Empires at Sea: Deluxe Edition,2016,2,5,130,14,115,6,,,,
300731,Valknut,2020,2,4,15,14,74,7,,,,
283242,The Whatnot Cabinet,2021,1,4,30,8,60,7,,,,
170431,King's Kilt,2015,2,4,45,8,211,6,,,,
233848,Hako Onna,2016,3,5,120,10,164,6,,,,
11695,Defiant Russia,2004,2,2,120,12,207,6,,,,
194028,Rabbit Rally,2016,2,4,15,4,141,6,,,,
581,Tile Chess,1999,2,6,90,12,251,5,,,,
255013,Fairy Tale Fluxx,2018,2,6,30,8,118,6,,,,
220672,Shop 'N Time,2017,2,8,30,13,161,6,,,,
270677,Knaster,2019,1,99,15,8,132,6,,,,
277017,Color Brain: Disney Edition,2019,2,20,20,6,164,6,,,,
768,Keytown,2000,2,5,60,12,105,6,,,,
209423,Zagor: Odissea Americana,2016,2,5,90,14,68,7,,,,
251519,Efemeris,2018,2,4,40,10,85,7,,,,
162677,1893: Cologne,2014,2,4,240,0,51,7,,,,
297129,Jekyll vs. Hyde,2021,2,2,30,8,83,7,,,,
158861,Athlas: Duel for Divinity,2014,2,2,60,12,134,6,,,,
703,Roman Civil War,1993,2,2,120,12,83,6,,,,
25687,Fragile,2006,1,4,35,10,141,6,,,,
174013,The End Is Nigh,2017,2,6,20,13,121,6,,,,
115976,Eaten By Zombies!: In Cahoots,2012,2,2,20,13,180,6,,,,
15153,The Flowers of the Forest,1995,2,2,120,12,49,7,,,,
7774,Striker,1981,2,2,180,14,117,6,,,,
162383,Festung Europa: The Campaign for Western Europe,,,,,,,,,,,
6841,Transformers Armada:  Battle for Cybertron,2003,2,4,30,8,185,6,,,,
249039,5 Minute Chase,2018,2,4,15,8,259,5,,,,
253696,Fitna: The Global War in the Middle East,2020,2,6,240,14,61,7,,,,
81826,Disaster on Everest,2010,1,1,60,13,99,6,,,,
2236,Streets of Stalingrad,1979,2,2,180,12,56,7,,,,
288431,Origami: Legends,2019,2,4,30,8,69,7,,,,
177843,Mix It,2015,2,6,15,5,175,6,,,,
2562,Samurai & Katana,1999,3,6,120,12,272,5,,,,
5958,NATO,,,,,,,,,,,
6380,WarCry,2003,2,4,20,12,148,6,,,,
202265,Chicago & NorthWestern,2016,3,5,60,0,63,7,,,,
134009,The Hobbit: An Unexpected Journey Strategy Battle Game,2012,2,0,30,12,62,7,,,,
190,Dolce Vita,1999,3,5,30,10,193,6,,,,
126404,Area 1851,2015,2,5,60,14,135,6,,,,
4358,The Guns of August,1981,2,6,1080,12,596,5,,,,
203381,Magic: The Gathering - Duel Decks: Blessed vs. Cursed,2016,2,2,30,13,57,7,,,,
2216,Vampyre,1981,2,6,45,12,186,6,,,,
254132,Pitchstorm,2018,3,12,60,14,94,7,,,,
11706,Lightning: D-Day,2004,2,2,30,9,285,5,,,,
9619,Ex Libris,1991,4,8,30,0,98,6,,,,
39565,World War 5,2008,2,4,15,0,144,6,,,,
37912,Highway to the Reich: The Allied Airborne Invasion of Holland,,,,,,,,,,,
9867,Poitiers 1356 et Formigny 1450,1999,2,2,45,12,68,7,,,,
285192,Destinies,2020,1,3,150,14,60,7,,,,
28289,First to Fight,1991,2,2,240,12,90,7,,,,
6037,Cortes: Conquest of the Aztec Empire,1993,2,2,180,12,122,6,,,,
159877,Hat-Trick,2014,2,2,40,14,93,6,,,,
153002,Koboldbande,2014,2,4,20,4,124,6,,,,
112118,RED,2011,3,3,20,7,84,6,,,,
36661,One More Barrel,2008,3,5,90,12,146,6,,,,
9200,Heroes Incorporated,2004,2,4,60,9,246,6,,,,
83919,Scattergories Categories,2010,2,4,35,12,247,6,,,,
1555,Dungeon Dice,1977,2,4,30,8,401,5,,,,
4234,Hougoumont,1991,2,2,120,12,105,6,,,,
300591,Target for Tonight: Britain's Strategic Air Campaign Over Europe,,,,,,,,,,,
255970,Timeline: Canada,2018,2,6,15,8,99,6,,,,
236178,Mini DiverCity,2018,1,7,20,8,161,6,,,,
474,Cold War,1984,4,4,180,12,226,6,,,,
259970,The Lord of the Rings: The Card Game - Two-Player Limited Edition Starter,2018,1,2,0,0,36,8,,,,
255356,Werwölfe,2017,6,24,60,8,63,7,,,,
179322,Healing Blade: Defenders of Soma,2016,1,2,60,14,54,7,,,,
17538,Jackson at the Crossroads: Cross Keys & Port Republic,,,,,,,,,,,
251228,Radetzky's March: The Hundred Hours Campaign,2018,1,2,360,14,54,7,,,,
1898,Friesematenten,1998,2,4,60,14,148,6,,,,
130229,Out of Gears,2012,2,8,30,8,160,6,,,,
228713,Black Souls,2018,1,6,60,10,90,6,,,,
7503,A Frozen Hell: The Battle of Tolvajärv,2000,2,2,240,12,90,6,,,,
114784,Rhein: River Trade,2016,2,5,120,12,136,6,,,,
181694,Cha dango,2015,2,6,25,5,99,6,,,,
26747,Space Junkyard,2009,2,4,30,10,236,6,,,,
251349,Miskatonic University: The Restricted Collection,2019,2,5,45,13,211,6,,,,
148000,Sissi!: Die Bohnenkaiserin,2013,3,5,45,12,77,6,,,,
1804,Inklings,1993,4,6,45,12,131,6,,,,
8717,The Schlieffen Plan,1997,2,2,360,12,67,7,,,,
118559,Syracuse (415/413 av. J.-C.),2012,2,2,120,0,63,7,,,,
286154,TIME Stories Revolution: Damien 1958 NT,2019,1,4,60,12,80,6,,,,
236216,Soul of the Empire,2018,2,4,140,14,51,7,,,,
202026,Hundreds of Horses,2015,3,4,30,6,48,7,,,,
170195,Oh My Gods!,2016,3,5,15,8,68,7,,,,
178958,The Lords of Rock,2016,2,5,45,8,156,6,,,,
171775,Dexikon,2015,1,5,45,8,149,6,,,,
257395,Dungeon Derby,2018,3,6,90,8,77,7,,,,
174990,Builders of Blankenburg,2016,2,5,90,13,145,7,,,,
101206,Night Drop: 6 June 44,2012,2,2,180,0,58,7,,,,
8815,Academia,1989,2,6,60,0,97,6,,,,
229235,Guardian's Call,2019,2,5,40,14,163,6,,,,
286114,Amerika Bomber: Evil Queen of the Skies,2020,1,1,480,18,61,7,,,,
21277,Nobody is Perfect 2,1995,3,10,60,14,71,6,,,,
6617,Rapidough,1994,4,99,30,8,212,6,,,,
7840,The Defense of Rorke's Drift,1991,2,2,600,12,105,6,,,,
125368,Dino Hunt Dice,2012,2,8,10,6,482,5,,,,
7750,Tannenberg: Eagles in the East / Galicia: The Forgotten Cauldron,1999,2,2,360,12,61,7,,,,
149621,Suspense: the Card Game,2013,3,3,15,12,141,6,,,,
180867,Kitty Paw,2015,1,4,30,6,596,5,,,,
190700,Team Yankee,2015,2,0,120,14,66,7,,,,
138966,Ici Londres,2013,3,6,20,8,137,6,,,,
237114,Cthulhu: The Horror in Dunwich,2019,1,6,90,14,78,7,,,,
4746,Dungeons & Dragons Computer Labyrinth Game,1980,1,2,20,8,337,6,,,,
2335,Rome & Carthage,1954,2,4,60,10,144,6,,,,
148375,Regnum Angelica,2014,2,2,45,18,115,6,,,,
32150,Ambush Alley! A Game of Modern Urban Combat,2007,1,2,60,0,52,7,,,,
257669,Streaming,2018,3,5,30,10,93,6,,,,
187785,Glenn Drover's Empires: Galactic Rebellion,2016,2,6,180,14,132,6,,,,
5045,Rommel's War,1985,2,2,180,12,65,7,,,,
944,Mag·Blast,1998,2,6,60,10,364,5,,,,
5988,Wings Over France,1992,1,1,60,10,60,7,,,,
184802,Ironclad,2019,1,3,90,13,73,6,,,,
187808,Front Toward Enemy,2019,2,2,180,0,63,7,,,,
17075,Giza,2005,2,6,10,8,344,5,,,,
203885,Tajemnicze podziemia,2016,1,5,25,6,122,6,,,,
237745,Rifles in the Ardennes,2017,1,1,120,12,78,7,,,,
23615,Kulikovo 1380: The Golden Horde,2006,2,2,180,12,84,6,,,,
83,Sam Grant: The Civil War in the West 1862-1864,1997,2,2,180,12,132,6,,,,
188051,Deadfall,2016,2,7,20,12,105,6,,,,
77034,Cat & Chocolate,2010,3,6,20,8,258,6,,,,
211641,The Horus Heresy: Burning of Prospero,2016,2,2,90,0,71,7,,,,
226006,Ursa Miner,2017,2,4,40,8,99,7,,,,
10829,Krieg! World War II in Europe,1996,2,3,1800,12,115,6,,,,
183626,Internal Affairs,2015,2,8,35,8,142,6,,,,
27608,Hit or Miss,2006,3,8,30,10,178,6,,,,
310612,Sherlock Far West: Pacto con el diablo,2020,1,8,60,10,64,7,,,,
5264,Kanev: Parachutes Across the Dnepr,,,,,,,,,,,
24698,Dameo,2000,2,2,40,8,48,7,,,,
173269,Aquarium,2015,2,4,120,14,55,7,,,,
43801,Afrikakorps: Decision in the Desert,,,,,,,,,,,
1317,Auf falscher Fährte,2001,3,4,30,10,111,6,,,,
27719,Trapper,2007,2,4,60,10,196,6,,,,
302280,Shifting Stones,2020,1,5,20,8,67,7,,,,
1243,Split Second,1992,3,6,30,10,166,6,,,,
5277,Overlord,1973,2,4,180,12,83,6,,,,
25344,18TN,2006,3,5,180,14,107,6,,,,
251213,The Coin Tribes' Revolt: Boudica's Rebellion Against Rome,2018,1,4,60,12,62,7,,,,
256487,France 1944: The Allied Crusade in Europe - Designer Signature Edition,2020,1,2,240,12,53,7,,,,
15156,Coloretto Amazonas,2005,2,4,20,8,534,5,,,,
145470,Don Capollo,2013,3,6,45,14,103,6,,,,
230860,Faza,2020,1,4,120,13,63,7,,,,
130548,Vorpals,2010,2,5,30,12,71,7,,,,
125634,Inception: Solo card game,2012,1,1,60,10,58,7,,,,
269766,Soulaween,2019,2,2,30,6,66,7,,,,
258,Fluxx,1997,2,6,30,8,15820,5,,,,
3985,Crisis: Korea 1995,1992,2,4,360,12,77,7,,,,
116860,The Cook-off,2013,4,6,30,8,141,6,,,,
169436,Speedy Words,2014,1,10,15,6,177,6,,,,
238277,Kamigami Battles: River of Souls,2018,2,6,45,12,63,7,,,,
135812,Knot Dice,2016,1,4,20,5,90,6,,,,
197946,Wreck and Ruin,2019,2,4,90,14,60,8,,,,
32469,Make You Gunfighters,2007,3,7,30,12,160,6,,,,
286158,D.E.I.: Divide et Impera,2020,2,4,90,14,88,8,,,,
127096,Metal Adventures,2015,3,6,60,14,160,6,,,,
5641,Nightmare,1991,3,6,60,12,898,5,,,,
148209,Slash: Romance without boundaries,2013,3,9,45,14,124,6,,,,
205419,Vikings: Raid & Conquer,2016,2,5,60,13,78,7,,,,
262770,Twin Stars: Adventure Series II,2019,1,1,30,8,59,7,,,,
41123,Pirate Versus Pirate,2010,2,3,20,8,262,5,,,,
187347,No Honor Among Thieves,2018,3,6,120,13,71,7,,,,
250539,The Potion,2018,3,7,20,8,232,5,,,,
18963,En Garde!,2005,2,6,45,10,514,5,,,,
141825,Dirigible Disaster,2013,2,5,40,8,87,7,,,,
239,Wagram: The Peace of Vienna,,,,,,,,,,,
310611,Sherlock Far West: Disparos al amanecer,2020,1,8,60,10,68,7,,,,
7955,Seelöwe: The German Invasion of Britain,,,,,,,,,,,
313292,Funkoverse Strategy Game: Game of Thrones 100,2020,2,4,60,13,46,7,,,,
217335,MyRummy 111,2017,2,5,20,8,112,6,,,,
121429,Ascari: African Battles of the Italian Army 1890-1895,2012,2,2,60,10,54,7,,,,
8737,Peter the Great,1983,2,2,120,12,104,6,,,,
21703,Mana,1987,2,2,30,8,96,6,,,,
307002,Regicide,2020,2,4,30,10,62,8,,,,
4914,Great War at Sea: 1898,,,,,,,,,,,
170430,12 Days of Christmas,2015,3,8,30,8,267,5,,,,
434,Yucata',1996,2,4,30,9,514,5,,,,
36788,Anno Domini: Wort Schrift Buch,2007,2,8,30,10,80,6,,,,
227143,1867: Railways of Canada,2017,3,6,360,12,53,7,,,,
643,Deadlands: Doomtown Range Wars,2000,2,8,90,10,138,6,,,,
4953,1313 Dead End Drive,2002,2,4,90,8,796,5,,,,
25,Battlemist,1998,2,6,200,12,318,5,,,,
11694,Great War at Sea: Cruiser Warfare,2004,2,4,30,12,95,6,,,,
46530,The Red Dragon Inn: Gambling? I'm In!,2010,2,8,5,15,253,6,,,,
30246,San Quentin Kings,2007,3,5,120,14,76,6,,,,
228101,Pajarracos,2018,3,6,10,6,125,6,,,,
1602,The Royal Game of Ur,-2600,2,2,30,10,549,5,,,,
193105,Utopia Engine: Beast Hunter,2013,1,1,30,12,75,7,,,,
20528,Palace,0,2,6,20,8,207,6,,,,
5830,Bloody 110,1989,2,2,360,12,70,7,,,,
81691,Lino,2010,2,2,20,8,84,6,,,,
269420,Ragemore,2018,1,1,20,10,80,7,,,,
3860,Wordsearch,1988,2,4,45,8,74,6,,,,
2082,Shell Shock!,1990,2,4,240,12,161,6,,,,
263351,Abstratus,2018,2,4,40,8,55,8,,,,
7635,Torch,1985,2,2,180,0,71,7,,,,
188465,Otrio,2015,2,4,30,8,255,6,,,,
219,Volle Hütte,1997,3,5,30,12,166,6,,,,
25453,Balance Duels,2005,2,4,30,8,167,6,,,,
204755,Isle of Monsters,2017,2,5,45,10,172,6,,,,
231574,Arkham Noir: Collector Case #2 - The King in Yellow,2017,1,1,30,14,51,7,,,,
226997,South China Sea,2017,2,5,240,11,74,7,,,,
276205,Philosophia: Dare to be Wise,2020,1,6,120,14,68,7,,,,
2088,Coup,1975,2,6,90,10,139,6,,,,
7639,Their Finest Hour,1976,2,2,240,12,111,6,,,,
200886,Manaforge,2017,2,4,90,14,73,7,,,,
131321,The Valkyrie Incident,2013,2,2,30,0,99,6,,,,
135019,Formula E,2014,3,6,60,8,174,6,,,,
313000,Sumatra,2020,2,5,45,8,66,7,,,,
283795,Würfel-WG,2019,2,4,35,10,113,6,,,,
15000,Word Basket,2002,2,8,10,10,171,6,,,,
84913,Caminos,2010,2,4,25,10,93,6,,,,
142903,Foragers,2016,2,4,80,8,125,6,,,,
24264,Button Soccer,1911,2,2,50,0,66,7,,,,
9356,Pacific Fleet,1983,2,2,360,12,51,7,,,,
299179,Chancellorsville 1863,2020,1,2,90,14,43,8,,,,
29386,Maori Wars: The New Zealand Land Wars,,,,,,,,,,,
285171,Orb Hunters,2019,2,5,30,8,91,6,,,,
282544,Video Vortex,2020,2,4,60,14,70,7,,,,
43332,Austerlitz 20,2009,2,2,45,12,71,6,,,,
577,Parts Unknown,1999,4,10,90,10,235,5,,,,
66851,Schlag den Raab: Das Spiel,2010,2,6,60,12,175,6,,,,
10676,Star Frontiers: Knight Hawks,1983,2,2,60,12,147,6,,,,
195508,Into The Echoside,2016,2,4,60,13,64,7,,,,
72131,Caravelas,2010,2,4,75,8,337,5,,,,
108012,Collapsible D: The Final Minutes of the Titanic,2012,3,6,30,12,116,6,,,,
300329,Harry Potter Strike Dice Game,2020,2,5,15,8,76,7,,,,
308416,Tapeworm,2020,2,4,0,0,98,6,,,,
4651,Stalingrad,1963,2,2,120,12,456,6,,,,
2173,4 Player Chess,1881,2,4,45,8,421,5,,,,
6039,Antietam: Burnished Rows of Steel,1993,1,2,240,12,101,6,,,,
176960,Wok on Fire,2015,2,4,20,7,159,6,,,,
215469,The Pyramid's Deadline,2016,2,6,20,8,268,5,,,,
179548,Sweet Nose,2016,3,5,45,8,105,6,,,,
152115,Pent-Up,2014,2,2,15,7,57,7,,,,
191067,Zock 'n' Roll,2016,3,6,30,8,153,6,,,,
31336,Corunea,2008,2,4,30,15,118,6,,,,
3590,Campaign Trail: The Game of Presidential Elections,1983,2,6,60,12,110,6,,,,
36623,Second World War at Sea: Coral Sea,2010,2,2,30,0,74,7,,,,
320879,Dual Gauge,2020,3,5,90,0,47,7,,,,
286063,The 7th Citadel,2022,1,4,1000,14,44,8,,,,
171620,Thieves!,2015,3,6,20,8,257,5,,,,
277930,Freezing Death: Finnish Winter War,2019,2,2,90,12,53,7,,,,
19009,Star Fleet Battles Cadet Training Manual,1992,1,2,30,12,61,7,,,,
158589,18Africa,2014,2,7,240,12,56,7,,,,
265912,Selfish: Space Edition,2018,2,5,20,7,137,6,,,,
145344,San Guo Sha: Kingdom Wars,2012,2,12,30,8,68,7,,,,
170344,Atak Zombie,2014,2,4,60,12,219,6,,,,
509,The Reef,2000,2,2,60,10,741,5,,,,
172382,Death Over The Kingdom,2017,3,16,45,10,87,7,,,,
5953,Karambolage,1995,2,4,30,6,181,6,,,,
9858,The Russo-Japanese War: Dawn of the Rising Sun,2004,1,2,360,12,45,7,,,,
293207,Eila and Something Shiny,2021,1,3,45,7,57,7,,,,
25142,Tal der Abenteuer: Die Schatzsuche im Himalaja,2006,2,4,45,8,318,5,,,,
2672,Der Herr der Ringe: Die Gefährten - Das Kartenspiel,2001,2,4,45,9,349,6,,,,
43023,Polizei-Alarm!,2009,2,4,25,6,113,6,,,,
2249,The Sinking of the Titanic,1975,2,4,60,8,257,6,,,,
102219,Connect 4 Launchers,2010,2,2,15,5,151,6,,,,
195275,Ghostbusters: The Board Game II,2017,1,4,120,15,141,6,,,,
38204,How to Host a Dungeon,2008,1,1,60,0,67,7,,,,
18056,Anno Domini: Kunst,2001,2,8,30,10,84,6,,,,
254135,Fortune City,2018,2,4,45,12,90,6,,,,
306680,GOLD,2020,2,5,15,6,76,7,,,,
4020,Race For Tunis,1992,2,2,120,12,111,6,,,,
35425,Mutants and Death Ray Guns,2008,2,6,30,0,53,7,,,,
54457,The Arduous Beginning,2009,1,2,120,12,75,6,,,,
271268,Admirals' War: World War II at Sea,2019,2,4,480,0,42,8,,,,
265202,Bag of Dungeon: A Fantasy Adventure Game,2018,1,4,60,8,114,7,,,,
63161,Corporation,2009,1,4,30,10,71,6,,,,
109635,Washington's Crossing,2012,2,2,480,0,54,7,,,,
150605,Candy Chaser,2013,2,4,10,10,280,5,,,,
39994,Cranium Party Playoff,2008,4,99,30,0,229,6,,,,
294,Keydom,1998,2,5,90,10,76,6,,,,
99698,Micro Space Empire,2011,1,1,10,0,117,6,,,,
290,Gold Digger,1990,2,5,20,7,672,5,,,,
180387,Dungeon Solitaire: Tomb of the Four Kings,2015,1,1,10,0,96,6,,,,
302310,Nanaki,2020,1,4,45,8,75,7,,,,
1066,Zargos,1990,2,6,120,12,140,6,,,,
260269,Eco-Links,2018,2,4,20,7,91,6,,,,
85633,World War II: Barbarossa 1941,2010,2,2,60,10,84,7,,,,
20829,Keesdrow,2005,2,6,60,8,121,6,,,,
163798,Nuevo Mundo,2014,2,5,90,12,66,7,,,,
3667,Star Fleet Battle Manual,1977,2,8,90,12,71,7,,,,
24230,Glik,2006,2,4,30,10,128,6,,,,
3751,Palazzo Paletti,2002,2,4,60,8,75,6,,,,
171721,Micro Rome,2014,1,1,30,10,71,7,,,,
118177,Connections,2012,1,4,20,8,119,6,,,,
234105,Hippo,2017,2,4,20,6,239,6,,,,
102631,Tinco,2011,3,6,20,10,113,6,,,,
5023,Conquerors,1977,2,2,240,12,87,6,,,,
30102,The Aztec Market,2009,2,4,45,10,60,7,,,,
313129,18MS: The Railroads Come to Mississippi,2020,2,4,0,0,83,6,,,,
2918,The Last Crusade,1995,2,2,120,10,104,6,,,,
6559,Glory II: Across the Rappahannock,2002,1,2,360,12,135,6,,,,
129951,Teomachia,2012,2,4,30,10,222,6,,,,
38578,Age of Muskets Volume I: Tomb for an Empire,2008,2,6,6000,0,84,7,,,,
165523,Rory's Story Cubes: Score,2014,1,10,20,6,108,6,,,,
9104,The Three Days of Gettysburg (Second Edition),2000,2,2,360,12,64,7,,,,
197528,King Of The Hill: The Dwarf Throne,2016,2,5,75,10,79,6,,,,
247778,Count of Nine,2018,1,1,20,12,96,6,,,,
306577,Der Clou: Roll & Heist,2020,1,3,60,14,53,7,,,,
168882,Race to the North Pole,2015,2,4,45,7,289,6,,,,
209283,Lumina,2016,2,4,15,5,85,6,,,,
171351,Random Encounters,2015,1,4,120,14,99,6,,,,
249824,Munchkin Harry Potter Deluxe,2018,3,6,120,11,149,6,,,,
33196,Genji,2008,2,6,45,10,400,5,,,,
5997,Pleasant Hill: The Red River Campaign,1986,2,2,300,12,95,6,,,,
245206,The X-Files: Circle of Truth,2018,2,2,0,0,87,6,,,,
70767,Smash Monster Rampage!,2010,1,5,30,8,113,6,,,,
4359,1914: Glory's End,1994,2,2,180,12,127,6,,,,
2879,Encore,1989,2,8,45,8,412,5,,,,
6021,Hastings,,,,,,,,,,,
294594,1985: Deadly Northern Lights,2020,2,4,5000,0,36,8,,,,
1300,Im Zeichen des Kreuzes,2001,2,5,90,10,286,5,,,,
35219,La Bataille de France,,,,,,,,,,,
2773,Knights of the Dinner Table: HACK!,2001,2,5,30,10,261,5,,,,
292917,Mosquito Show,2020,2,2,20,8,62,7,,,,
90050,Eleminis,2010,2,8,15,7,238,6,,,,
117707,Wanzen tanzen,2012,2,4,30,8,146,6,,,,
21149,War of the Suns: The War of Resistance 1937-1945,2013,2,4,1800,12,65,6,,,,
95756,Pick 'N' Choose,2010,2,8,30,14,129,6,,,,
238360,El Castillo del Terror,2017,2,4,30,6,105,6,,,,
137958,Wild West Exodus,2013,2,4,0,0,56,7,,,,
194976,Ni-Ju,2016,2,2,45,10,55,7,,,,
143323,Stak Bots,2013,2,6,10,7,172,6,,,,
22600,1831,1996,3,10,600,12,45,7,,,,
173074,Tales & Games: Little Red Riding Hood,2015,1,5,20,7,367,5,,,,
135577,The Invasion of Russia (1812),2014,2,2,960,0,56,7,,,,
136089,Just in Time,2013,2,4,40,8,85,6,,,,
159633,Start Player Express,2014,2,99,1,8,108,6,,,,
209714,Splatter SHOOT,2016,2,4,60,12,87,7,,,,
217619,Sherlook,2017,2,6,30,14,208,6,,,,
303036,Funkoverse Strategy Game: Jaws 100,2020,2,2,60,10,47,8,,,,
14451,Nomic,1982,2,99,180,0,78,7,,,,
55315,Maus au Chocolat,2009,2,6,30,8,228,5,,,,
255680,Ambar,2018,2,4,45,10,89,6,,,,
169513,Dorasure,2014,2,5,30,10,125,6,,,,
193121,Legends,2016,2,4,60,9,111,6,,,,
164147,Rayguns and Rocketships,2017,2,4,90,12,134,6,,,,
679,Minion Hunter,1992,1,6,60,12,199,6,,,,
23329,Skybridge,2006,2,4,20,7,286,5,,,,
142829,Flick Wars,2019,1,6,60,12,74,6,,,,
252484,Meeple Party,2019,1,5,45,13,69,7,,,,
26697,Shenandoah: Jackson's Valley Campaign,2011,2,2,180,12,72,7,,,,
270227,Oh,,,,,,,,,,,
687,Cabale,1999,2,4,60,12,152,6,,,,
282775,The Warp,2021,1,4,180,12,50,8,,,,
101118,Borodino: Napoleon in Russia,,,,,,,,,,,
212378,Dragon Pets,2016,2,4,35,8,118,6,,,,
169795,Haithabu,2015,2,4,90,12,190,6,,,,
186990,Suez '56: Anglo French Intervention in Egypt,2015,1,1,0,12,70,6,,,,
10884,White Bear & Red Moon,1975,1,3,90,0,65,7,,,,
192346,Edenia,2016,2,4,30,8,139,6,,,,
202204,Munchkin Collectible Card Game,2018,2,2,40,10,148,6,,,,
202435,To Take Washington: Jubal Early's Summer 1864 Campaign,2019,1,6,3600,14,42,8,,,,
220878,Feuville,2017,2,4,60,10,140,6,,,,
1620,Decline and Fall of the Roman Empire,1972,4,4,120,12,107,6,,,,
618,MLB Showdown,2000,2,2,40,8,255,6,,,,
9870,Marengo 1800,2000,2,2,120,12,65,7,,,,
4977,VOR: The Maelstrom,1999,2,10,90,12,84,6,,,,
314672,Stilicho: Last of the Romans,2020,1,1,90,0,47,8,,,,
23848,Hameln,2006,3,5,60,12,311,5,,,,
1420,Monopoly Express,1991,2,4,20,8,868,5,,,,
2121,The Sword and the Stars,1981,1,5,240,12,134,6,,,,
189123,Relicblade: Adventure Battle Game,2015,2,4,60,10,49,8,,,,
229527,National Economy Mecenat,2017,1,4,45,12,71,6,,,,
97093,Cherokee,2011,2,4,30,10,254,5,,,,
136606,Sergeants Miniatures Game: Red Devils,2013,2,6,0,10,44,7,,,,
865,Landslide,1971,2,4,90,9,221,6,,,,
287450,Nothing Personal (Revised Edition),2019,2,5,60,14,67,7,,,,
67910,Mini FITS,2010,1,4,15,8,287,5,,,,
208340,Congo: Adventures in the Heart of Africa,2016,2,4,240,10,43,8,,,,
114871,For The Win,2012,2,2,10,8,482,5,,,,
183360,Legends of Draxia,2015,2,6,60,12,95,7,,,,
19505,Catchphrase,1974,2,4,60,10,178,6,,,,
286559,Antiquity Quest,2019,2,8,90,10,71,6,,,,
23284,Wayfinder,2006,1,4,45,0,112,6,,,,
29375,Redvers' Reverse: The Battle of Colenso,,,,,,,,,,,
302991,Funkoverse Strategy Game: Back to the Future 100 - Marty McFly & Doc Brown,2020,2,2,60,10,43,8,,,,
3568,Stage II,1985,2,2,90,0,130,6,,,,
6399,Ancients I,1992,1,2,90,12,116,6,,,,
271036,Pigasus,2019,2,8,20,7,79,6,,,,
177245,Cosmic Kaboom,2016,2,4,30,12,99,6,,,,
27363,Danger 13,2007,2,5,30,8,205,6,,,,
93563,Whitewater,2012,2,6,60,8,228,5,,,,
41054,You Robot,2009,4,10,20,6,242,5,,,,
286533,6 nimmt! Brettspiel,2019,2,6,25,8,88,6,,,,
149927,LED: Lógica - Estrategia - Deducción,2013,2,4,45,10,57,7,,,,
225000,Pirate 21,2017,2,6,15,14,169,6,,,,
176193,Ocean Labyrinth,2015,2,4,30,7,90,6,,,,
2095,Waldmeister,1994,2,4,90,12,127,6,,,,
113656,111: Alarm dla Warszawy,2013,2,2,15,10,115,6,,,,
308329,The Batman Who Laughs Rising,2020,1,4,90,15,59,7,,,,
193696,Rogue Stars: Skirmish Wargaming in a Science Fiction Underworld,2016,2,2,0,12,61,7,,,,
295604,Rangers of Shadow Deep: Deluxe Edition,2020,1,4,120,12,39,8,,,,
4366,Remember the Maine! The Spanish-American War,,,,,,,,,,,
204504,Outlaws: Last Man Standing,2018,2,2,20,10,169,6,,,,
103883,Electronic Labyrinth,2011,2,4,60,8,123,6,,,,
250822,Title Bout 2,2017,1,2,45,10,48,8,,,,
120814,Off Your Rocker,2012,4,12,45,12,136,6,,,,
6918,1940,1980,2,2,120,12,117,6,,,,
39095,Klickado,2008,1,5,15,5,186,6,,,,
39278,Medina de Rioseco 1808,2008,1,2,240,0,48,7,,,,
201281,Apocalypse: The Game of Nuclear Devastation,1980,2,4,240,10,83,6,,,,
56342,Chez Cthulhu,2010,2,5,60,12,370,5,,,,
122327,Pirates of the Spanish Main: Shuffling the Deck,2012,2,4,30,8,217,6,,,,
197067,Downsize,2016,2,6,40,10,140,6,,,,
230266,Scare It!,2018,1,8,20,8,243,6,,,,
4343,Semper Fi!,1997,2,2,240,15,85,6,,,,
258070,Alice,2018,2,4,40,10,79,6,,,,
23387,Conan Collectible Card Game,2006,2,9,30,12,110,7,,,,
5656,France 1944: The Allied Crusade in Europe,1986,1,2,360,12,171,6,,,,
13224,The Conquerors: Alexander the Great,2006,2,2,240,12,189,6,,,,
324150,Reign of Witches,2020,2,2,20,0,45,7,,,,
211808,OrcQuest,2017,2,6,45,14,190,6,,,,
31586,Obcy,1988,2,7,60,0,139,6,,,,
276654,7 Souls,2020,1,6,40,8,76,7,,,,
184559,Lock 'n Load Tactical: Heroes in Defiance,2017,2,2,240,12,41,8,,,,
